address|latitude|longtitude|name|country|phone|region
г. Иркутск, ул. Байкальская, 239а|52.256821|104.345788|АЗС № 12-Квант|RU|'(3952) 232-175, 792-731 8-983-694-78-70'|Иркутская область
г. Новокузнецк, ул. Туркменская, 54а|53.706195|87.118476|АЗС № 12 КДС|RU|8-961-711-64-52|Кемеровская область
г. Тобольск, 18 мкр., стр. 5|58.22151|68.30727|АЗС № 12 НГСС|RU|(3456) 258119|Тюменская область
г. Ульяновск, ул. Пушкарева, 29|54.320548|48.356206|АЗС № 12-УльяновскНП|RU|89603677300|Ульяновская область
г. Орск, пл. Гагарина, 1В|51.226731|58.522071|АЗС № 12-УТСП|RU|8-961-939-39-43|Оренбургская область
г. Омск, ул. 22 Апреля, 43/1|55.0350828|73.25530963|АЗС № 12 Юнигаз|RU|(3812)643-640|Омская область
г.Баку, Бинагадинский район, Московский проспект|40.413316|49.802694|АЗС 13|RU|-|Азербайджан
Москва, наб. Ганнушкина, вл. 1|55.797098|37.70231|АЗС № 13|RU|89254036254|Московская область
г. Москва, Сигнальный проезд, владение № 39А  |55.849218|37.595805|АЗС 134 ЕКА|RU|8 800 250 83 83|Московская область
г. Горно-Алтайск, ул. Барнаульская, 209|51.9137899|85.9915662|АЗС № 13-ГорАлтНП|RU|(38822)-4-51-42|Республика Алтай
с. Сосновка, ул. Первостроителей, 3г|48.343027|135.072856|АЗС № 13км-Интер|RU|8-924-105-58-05|Хабаровский край
г. Тюмень, ул. 50 лет ВЛКСМ, 111|57.1225436|65.58877587|АЗС № 13 НГСС|RU|(3452) 68-84-18|Тюменская область
п. Мирный, ул.Димитровградская, 2|54.372809|48.738701|АЗС № 13-УльяновскНП|RU|8 (8422) 34-89-99|Ульяновская область
г. Орск, Новотроицкое шоссе, 60|51.237552|58.43823|АЗС № 13-УТСП|RU|8-961-939-39-47|Оренбургская область
г. Омск, ул. 6 Северная, 3А|55.0048293|73.3442987|АЗС № 13 Юнигаз|RU|(3812)230-511|Омская область
 г. Москва, Сигнальный проезд, владение № 4  |55.848414|37.58844|АЗС 140 ЕКА|RU|8 800 250 83 83|Московская область
 г. Москва, ул. Перовская, 2Б  |55.745729|37.753164|АЗС 144 ЕКА|RU|8 800 250 83 83|Московская область
Дальнеконстантиновский район р.п. Дальнее Константиново ул. Шоссейная д.5А|55.814354|44.115546|АЗС№146-Стандарт АЗС|RU|(883168)52097|Нижегородская область
Габалинский район, село Вандам |40.950582|47.936145|АЗС 14F|RU|-|Азербайджан
г. Ульяновск, ул. Шевченко, 103|54.316841|48.385007|АЗС № 14-УльяновскНП|RU|89278102134|Ульяновская область
г. Орск, Вокзальное шоссе, 42/2|51.208456|58.594553|АЗС № 14-УТСП|RU|8-961-939-41-18|Оренбургская область
п. Зеленое поле, ул. Новая, 22/1|54.92818421|73.21505502|АЗС № 14 Юнигаз|RU|(3812) 93-04-86|Омская область
г.Баку, Хатаинский район, пересечение ул. М. Гади и Сараева, квартал 2322|40.387342|49.954475|АЗС 15|RU|-|Азербайджан
 г. Москва, Ленинский пр., 111  |55.661893|37.508271|АЗС 150 ЕКА|RU|8 800 250 83 83|Московская область
п. Багаряк, напротив Багарякского лесничества|56.199307|61.491211|АЗС № 155-Регион|RU|8-958-265-3465|Челябинская область
с. Чемал, 33 км. а/д Усть/Сема/Чемал/Куюс|51.4268|85.99|АЗС № 15-ГорАлтНП|RU|(38841)-2-23-99|Республика Алтай
г. Ленинск-Кузнецкий, Автотрасса Ленинск-Кузнецкий-Прокопьевск-Новокузнецк, 5 км. (справа)|54.702322|86.261866|АЗС № 15-КДС|RU|8-960-905-03-89|Кемеровская область
г. Тобольск, 22 микрорайон, 3 квартал, участок 10|58.22776131|68.33725253|АЗС № 15 НГСС|RU|8-922-070-18-24|Тюменская область
г. Димитровград, Мулловское шоссе, 30|54.223429|49.559776|АЗС № 15-УльяновскНП|RU|89272728845|Ульяновская область
г. Орск, ул. Энергетиков, 190|51.268435|58.443056|АЗС № 15-УТСП|RU|8-961-939-39-54|Оренбургская область
г. Омск, Черлакский тракт, 1|54.896819|73.41155|АЗС № 15 Юнигаз|RU|(3812) 40-42-71|Омская область
г.Сумгаит, пересечение ул. Х. Дереси и пр. Мира|40.583452|49.661186|АЗС 16|RU|-|Азербайджан
г. Набережные Челны,  проспект Камаза 18|55.725|52.442|АЗС № 16086|RU|8(919)-632-11-23|Республика Татарстан
Менделеевский район, 20-й км автодорги г. Менделеевск-с.Ижевка|55.938821|52.525161|АЗС № 16103-ВЕГА|RU|8 (85549) 3 70 77|Республика Татарстан
 г. Москва, Пролетарский пр., 14А  |55.639364|37.654296|АЗС 161 ЕКА|RU|8 800 250 83 83|Московская область
г. Миасс, 1763 км а/д Челябинск - Москва, п.Горный|54.996595|59.832307|АЗС № 163-Регион|RU|8-512-536-309|Челябинская область
г. Миасс, 1764 км а/д Челябинск-Москва|54.992967|59.848246|АЗС № 164-Регион|RU|8-512-507-841|Челябинская область
г. Набережные Челны, пр. Казанский (М7 1050км +500м)|55.69547|52.369401|АЗС № 16801-Три-Н|RU|(8552) 33-09-35|Республика Татарстан
 г. Москва, ул. Обручева, владение № 23А, сооружение 1  |55.657131|37.53129|АЗС 169 ЕКА|RU|8 800 250 83 83|Московская область
г. Ленинск-Кузнецкий, Автотрасса Ленинск-Кузнецкий-Прокопьевск-Новокузнецк, 5 км. (слева)|54.701967|86.260976|АЗС № 16-КДС|RU|8-960-905-03-78|Кемеровская область
г. Тобольск, 2 км. Уватского тракта, участок 1г|58.2702392204|68.2556748|АЗС № 16 НГСС|RU|8-922-049-93-22|Тюменская область
с. Баратаевка, а/д Ульяновск-Саранск|54.292641|48.236913|АЗС № 16-УльяновскНП|RU|8 (8422) 34-89-99|Ульяновская область
п. Крутинка, 435 км трассы Тюмень-Омск|55.987719|71.473845|АЗС № 16 Управление АЗС|RU|8-904-320-65-40|Омская область
г. Орск, Вокзальное шоссе, 32А|51.211888|58.595429|АЗС № 16-УТСП|RU|8-961-939-40-16|Оренбургская область
г. Омск, ул. 4-я Транспортная, 36 (в Октябрьском АО)|54.951899355|73.4231733227|АЗС № 16 Юнигаз|RU|(3812) 40-91-02|Омская область
г.Баку, Низаминский район , ул. Микаил Алиева|40.397906|49.935608|АЗС 17|RU|-|Азербайджан
п. Витаминный, 1845 км а/д Чел.-Москва|54.989176|61.043738|АЗС № 177/1-Регион|RU|(351) 278-21-87|Челябинская область
п. Витаминный, 1846 км а/д Чел.-Москва|54.98813|61.044016|АЗС № 177/2-Регион|RU|(351) 278-21-87|Челябинская область
г. Иркутск, ул. Ярославского, 238а|52.341824|104.160497|АЗС № 17 - Квант|RU|(3952) 519-014|Иркутская область
г. Кемерово, западнее пересечения просп. Химиков и ул. Терешковой|55.33391|86.142783|АЗС № 17 КДС|RU|8-960-905-04-78|Кемеровская область
г. Тобольск, 247км. Автодороги Тюмень - Ханты - Мансийск|58.24524569|68.34184885|АЗС № 17 НГСС|RU|8-922-049-93-11|Тюменская область
г. Димитровград, ул. Куйбышева, 4а|54.19334006|49.639707|АЗС № 17-УльяновскНП|RU|7-962-636-69-92|Ульяновская область
г. Омск, ул. 2 Кольцевая, 32 (в Центральном АО)|55.01308564|73.3471982|АЗС № 17 Юнигаз|RU|(3812) 39-15-66|Омская область
г.Баку, Сабунчинский район 8-й км., пос. Бакыханова|40.41227|49.957259|АЗС 18|RU|-|Азербайджан
г.Троицк, мкр. В, 63|55.493028|37.297011|АЗС № 18|RU|8-903-587-55-01|Московская область
д. Новое поле, 17км а/д Челябинск-Екатеринбург (левая)|55.299378|61.335703|АЗС № 188/2-Регион|RU|8-951-247-05-50|Челябинская область
с. Сростки, ул. Чуйская, 1а|52.420065|85.719614|АЗС № 18-ГорАлтНП|RU|(3854)-76-15-75|Алтайский край
д. Новодеревенская, 159 км трассы Тюмень - Омск, Омутинский р-н|56.508973|67.514026|АЗС № 18 НГСС|RU|8-922-485-30-22|Тюменская область
г. Ульяновск, пересечение пр. Олимпийский и ул. Московское шоссе|54.294474|48.271837|АЗС № 18-УльяновскНП|RU|8 (8422) 34-89-98|Ульяновская область
"с. Ивановка, 943 км + 500 м а/д М51 ""Байкал"" (южная сторона)"|55.111312|75.25701|АЗС № 18 Управление АЗС|RU|(3812) 48-17-15|Омская область
г. Омск, ул. Перелета, 5б|54.990505|73.283505|АЗС № 18 Юнигаз|RU|8-913-960-09-18 |Омская область
г.Баку, Бинагадинский район, пр. Азадлыг, кв-л 3066|40.415839|49.836549|АЗС 19|RU|-|Азербайджан
г. Коркино, 38км. а/д Челябинск-Троицк М-36|55.299359|61.335721|АЗС № 190/1-Регион|RU|(351)278-21-82|Челябинская область
г. Коркино, 38км. а/д Челябинск-Троицк М-36|55.300233|61.337971|АЗС № 190/2-Регион|RU|(351)278-21-82|Челябинская область
г. Карталы, пер. Дзержинского, 4а|53.059105|60.651094|АЗС № 191-Регион|RU|(35133) 2-16-18|Челябинская область
с. Октябрьское, ул. Садовая, 1|54.398363|62.710875|АЗС № 193-Регион|RU|""|Челябинская область
с. Миасское, 38 км трассы М-51|55.261387|61.906433|АЗС № 194/1-Регион|RU|(922) 726-75-04|Челябинская область
с. Миасское, 38 км трассы М-51|55.260395|61.905709|АЗС № 194/2-Регион|RU|(922) 726-75-04|Челябинская область
г. Москва, МКАД 89-й км, владение № 12 Справа |55.894917|37.660411|АЗС 195 ЕКА|RU|8 800 250 83 83|Московская область
г. Барнаул, пр. Космонавтов, 14к|53.38767703|83.68859975|АЗС № 19-ГорАлтНП|RU|903-956-23-26|Алтайский край
